,driver_id,passport_id,surname,name,middle_name,date_of_birth,sex,year_of_get_license,study_transmission,attemps_of_pass,autoschool,region_id
1814,1815,8668230118,Субботина,Эмилия,Вячеславовна,1989-05-31,Ж,2010,механика,2,Правый руль,27
1815,1816,0470682298,Громов,Эдуард,Антонович,1976-09-22,М,1995,механика,1,"Эх, научу!",1
1816,1817,4444351425,Молчанов,Эммануил,Александрович,1965-12-19,М,2018,автомат,5,Первоклассная,63
1817,1818,7216762187,Хохлов,Никон,Марсович,1967-09-17,М,2020,автомат,3,Чемпион,64
1818,1819,9863059352,Карпова,Регина,Афанасьевна,1954-08-29,Ж,1978,автомат,5,Коррэктъ,14
1819,1820,6376108035,Горшков,Ярополк,Ефстафьевич,1978-05-13,М,2000,механика,4,Филин,14
1820,1821,6677294300,Ильин,Рюрик,Гавриилович,1989-07-31,М,2013,механика,1,Автофактор,37
1821,1822,0697931969,Горбачев,Прокл,Жанович,1971-06-17,М,1989,автомат,2,В движении,31
1822,1823,1510558387,Родионова,Фёкла,Архиповна,1987-03-08,Ж,2019,автомат,4,Конкорд,2
1823,1824,6245784279,Куликов,Федосий,Терентьевич,1978-12-17,М,2017,механика,5,Академия вождения,70
1824,1825,0727385042,Борисов,Евлампий,Валентинович,1953-11-20,М,2011,механика,2,Стажер,44
1825,1826,5803123381,Уварова,Фёкла,Юрьевна,1974-10-16,Ж,2010,автомат,3,Автомиг,4
1826,1827,5995717744,Уварова,Евпраксия,Георгиевна,1959-01-24,Ж,1980,автомат,2,Ягуар,53
1827,1828,7386172312,Денисов,Милан,Владиславович,1984-10-05,М,2014,автомат,5,Автоледи,18
1828,1829,3322147415,Дорофеев,Митофан,Антонович,1978-06-19,М,2013,механика,3,Зеленый свет,7
1829,1830,2725408208,Лихачев,Силантий,Геннадиевич,1955-03-27,М,2016,механика,4,Автофакультет,63
1830,1831,9857183009,Максимов,Борислав,Харлампович,1980-07-20,М,1998,механика,2,Дюк,31
1831,1832,2647074080,Коновалова,Анжелика,Олеговна,1953-01-10,Ж,2001,механика,2,Авто-Механика,26
1832,1833,7994636291,Кудряшова,Виктория,Архиповна,1960-10-23,Ж,2003,механика,4,Пятое колесо,65
1833,1834,7532432419,Сазонова,Юлия,Робертовна,1965-09-18,Ж,2021,автомат,4,Ментор,9
1834,1835,2067332931,Жданов,Спартак,Игоревич,1978-05-14,М,2001,автомат,2,Автофил,57
1835,1836,6731213474,Моисеева,Майя,Валериевна,1974-05-21,Ж,2004,механика,4,Болид,13
1836,1837,0245369555,Захарова,Вера,Егоровна,1977-06-24,Ж,2014,автомат,2,Стажер,8
1837,1838,0577421590,Герасимов,Борис,Августович,1965-10-09,М,1998,механика,2,Три педали,60
1838,1839,3586156433,Рогов,Авксентий,Бориславович,1960-03-18,М,2016,механика,5,Знак,22
1839,1840,4206530449,Калашникова,Мария,Ильинична,1985-10-22,Ж,2019,механика,5,Знак,83
1840,1841,1396054097,Князева,Регина,Анатольевна,1958-03-17,Ж,2015,механика,5,Автоновичок,68
1841,1842,1182470581,Шарапова,София,Артемовна,1982-12-23,Ж,2003,автомат,4,Автомобилист,7
1842,1843,1332777699,Карпов,Кир,Эдуардович,1987-04-10,М,2016,автомат,4,Экипаж,57
1843,1844,5225718180,Кулагина,Людмила,Даниловна,1998-02-16,Ж,2020,механика,2,Зеленая миля,77
1844,1845,7519063939,Семенова,Нинель,Максимовна,1957-04-08,Ж,2013,автомат,5,Маршрут,7
1845,1846,7646138298,Зыкова,Нинель,Тимуровна,1979-01-06,Ж,2021,механика,2,Автостиль,73
1846,1847,0970358168,Зимина,Виктория,Анатольевна,1964-08-18,Ж,2005,механика,5,Хочу рулить,69
1847,1848,7410821825,Бобылев,Владимир,Борисович,1956-05-03,М,1990,автомат,1,Юность,41
1848,1849,4236976904,Елисеев,Ефим,Иосипович,1970-07-13,М,2000,механика,4,Авто-Лада,61
1849,1850,4245391517,Захарова,Наина,Константиновна,1978-03-10,Ж,2013,механика,4,Мак-Авто,57
1850,1851,5770348063,Фролова,Лукия,Геннадьевна,1990-01-31,Ж,2010,автомат,4,Хайвэй,67
1851,1852,1595458988,Гуляев,Лев,Фадеевич,1979-04-30,М,2018,автомат,5,Вершина,92
1852,1853,3728531443,Фомин,Флорентин,Демьянович,1972-01-06,М,1994,автомат,5,Восток,29
1853,1854,5244246846,Шубина,Клавдия,Матвеевна,1954-12-26,Ж,1985,механика,4,Крутой поворот,49
1854,1855,8808144435,Мамонтов,Леон,Аверьянович,1989-06-18,М,2015,механика,4,Эксперт,34
1855,1856,5398709505,Панфилов,Якуб,Изотович,1991-08-16,М,2014,механика,2,Прайм-Авто,27
1856,1857,0473956858,Ковалева,Антонина,Николаевна,1976-07-10,Ж,1995,механика,3,Автодрайвер,15
1857,1858,0860263130,Ковалева,Прасковья,Григорьевна,1982-04-09,Ж,2004,механика,5,Адреналин Драйв,44
1858,1859,3270971280,Кузьмина,Вера,Сергеевна,1983-09-01,Ж,2021,автомат,5,Зебра,19
1859,1860,6921880955,Котов,Твердислав,Фокич,1996-04-24,М,2021,автомат,1,Автоград,50
1860,1861,2545615677,Гуляев,Владлен,Эдгарович,1992-05-09,М,2018,механика,1,Автокласс,40
1861,1862,6411200895,Фролов,Спартак,Герасимович,1951-10-04,М,2006,механика,1,Метеор,16
1862,1863,9528388830,Третьякова,Синклитикия,Юльевна,1991-10-21,Ж,2020,механика,4,Автоледи,37
1863,1864,8977189303,Осипов,Эмиль,Аверьянович,1968-01-22,М,1986,механика,2,Меркурий,83
1864,1865,4521398137,Иванова,Ксения,Борисовна,1957-03-06,Ж,2018,механика,1,Учебка,33
1865,1866,1351474879,Дьячкова,Василиса,Федоровна,1963-05-25,Ж,2010,автомат,2,Успех,18
1866,1867,2590607995,Шилова,Раиса,Артемовна,1958-02-07,Ж,2008,автомат,1,Эстафета,50
1867,1868,0223041480,Самойлова,Пелагея,Аскольдовна,1953-04-27,Ж,1977,автомат,3,Ралли Шоп,59
1868,1869,8410146342,Бобылева,София,Валентиновна,1998-10-21,Ж,2018,механика,5,Автобан,87
1869,1870,5210543399,Зиновьев,Фока,Захарьевич,1995-03-29,М,2021,автомат,2,Автофактор,4
1870,1871,6936587872,Горбачева,Анжелика,Георгиевна,1986-02-01,Ж,2019,автомат,1,"Эх, научу!",73
1871,1872,0068946344,Николаев,Аникита,Ерофеевич,1968-09-06,М,2008,механика,4,Первая миля,24
1872,1873,7366179304,Ильин,Мстислав,Измаилович,2002-02-23,М,2020,автомат,1,Автоштурман,86
1873,1874,9117474217,Куликова,Зинаида,Михайловна,1967-12-23,Ж,2011,механика,5,Виртуоз,56
1874,1875,3986080933,Ермакова,Олимпиада,Ниловна,1966-04-10,Ж,2019,механика,3,Армада,47
1875,1876,8095280091,Фролов,Юлий,Васильевич,1975-05-08,М,1999,механика,5,Филин,38
1876,1877,5487751948,Носова,Надежда,Тимуровна,1992-02-04,Ж,2021,автомат,5,Орлан,63
1877,1878,1294095588,Меркушева,Валерия,Дмитриевна,1981-03-23,Ж,2015,автомат,1,Топ Драйв,76
1878,1879,9156917802,Морозова,Нина,Яковлевна,1977-03-06,Ж,2011,автомат,2,Бэст,14
1879,1880,0922780787,Харитонова,Елена,Ефимовна,1978-08-20,Ж,2009,автомат,1,Кабриолет,61
1880,1881,6162223426,Ефремов,Григорий,Викторович,1959-09-07,М,2021,механика,2,Крутой поворот,41
1881,1882,7647340429,Артемьева,Александра,Анатольевна,1979-11-09,Ж,2006,механика,5,Экипаж,23
1882,1883,4635025322,Емельянов,Ипполит,Ефимьевич,1956-07-20,М,1977,автомат,3,Лучший водитель,92
1883,1884,5699292574,Белякова,Антонина,Эльдаровна,1984-06-27,Ж,2013,автомат,4,Старт,64
1884,1885,5613834716,Титов,Феоктист,Андреевич,1957-08-04,М,1999,автомат,4,Цифры,17
1885,1886,6567309937,Гуляева,Татьяна,Матвеевна,2001-08-23,Ж,2021,автомат,3,Курсор,56
1886,1887,7214653319,Пономарева,Кира,Максимовна,1959-12-12,Ж,1977,механика,4,Аверс,30
1887,1888,9458097214,Тимофеева,Раиса,Оскаровна,1975-08-11,Ж,1993,автомат,3,Шанс,67
1888,1889,7660364187,Кулагин,Федор,Дмитриевич,1994-12-03,М,2013,автомат,4,Вершина,5
1889,1890,4748581919,Белова,Светлана,Валентиновна,1971-03-15,Ж,2021,механика,1,АртДрайв,56
1890,1891,8412455574,Самойлова,Ангелина,Ивановна,2002-05-17,Ж,2021,механика,5,Бумер,22
1891,1892,7986863938,Комарова,Агафья,Станиславовна,1958-01-30,Ж,2002,механика,5,Шумахер,67
1892,1893,9299666223,Буров,Всеволод,Гордеевич,1986-01-05,М,2015,механика,4,Победа,36
1893,1894,9470981474,Григорьев,Христофор,Ярославович,1987-10-06,М,2018,автомат,1,Маневр,13
1894,1895,1946362866,Жуков,Соломон,Валентинович,1990-12-15,М,2009,автомат,3,Ралли Шоп,56
1895,1896,2577978862,Родионова,Лидия,Наумовна,1981-11-24,Ж,2011,автомат,2,Автодрайв,46
1896,1897,5232781216,Крюкова,Иванна,Эдуардовна,1991-09-18,Ж,2020,автомат,5,Топаз,30
1897,1898,7010236123,Афанасьев,Эрнест,Трифонович,1987-09-18,М,2015,автомат,3,Авто-Импульс,36
1898,1899,6991437634,Николаев,Егор,Исидорович,1952-04-07,М,1977,автомат,2,Фортуна,18
1899,1900,5355185994,Евдокимов,Амос,Антонович,1980-08-11,М,1998,механика,2,Априори,76
1900,1901,0808703981,Агафонов,Афиноген,Герасимович,1983-09-09,М,2005,механика,3,Автодрайвер,55
1901,1902,2114452750,Бурова,Людмила,Михайловна,1962-01-28,Ж,1982,автомат,5,Дорожная Азбука,79
1902,1903,0645627207,Мамонтов,Марк,Ерофеевич,1954-03-13,М,1973,механика,1,Армада,8
1903,1904,8637491935,Селиверстова,Александра,Артемовна,1997-10-10,Ж,2019,механика,1,Магистраль,56
1904,1905,8802474418,Федотов,Казимир,Устинович,1995-01-07,М,2017,автомат,1,Бумеранг,52
1905,1906,5976236287,Некрасова,Прасковья,Романовна,1998-06-04,Ж,2018,механика,3,Антей,8
1906,1907,4090203146,Григорьев,Андрон,Викентьевич,1993-07-09,М,2020,механика,3,Дюк,34
1907,1908,6089010450,Князев,Борис,Евстигнеевич,1956-07-29,М,2019,механика,2,Эстафета,73
1908,1909,8595978505,Маслова,Наина,Юрьевна,1953-06-08,Ж,1995,механика,3,Вираж,7
